Using dt = 10 seconds, T = 0.25 years
Initializing waveform generator...
Creating GenerateEMRIWaveform class...
Done initializing waveform generator.
Creating GravWaveAnalysis class...
Initializing loglike class...
Done initializing loglike class.
Calculating SNR...
SNR calculated: 5.942134448355127
Setting up log_density and prior functions...
Done setting up log-likelihood and prior.
Setting up ParisMC sampler...
Done setting up ParisMC sampler.
Setting up initial covariance matrix...
Done setting up initial covariance matrix.
Initializing sampler...
Done initializing sampler.
Starting point (phys): [6.03302293, 1.12261954, 0.69265393, 9.04744717, 0.31691929]
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97664.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97665.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97666.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97667.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97668.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97669.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97670.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97671.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97672.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97673.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97674.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97675.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97676.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97677.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97678.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97679.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97680.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97681.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97682.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97683.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97684.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97685.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97686.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97687.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97688.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97689.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97690.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97691.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97692.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97693.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97694.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97695.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97696.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97697.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97698.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97699.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97700.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97701.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97702.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97703.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97704.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97705.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97706.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97707.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97708.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97709.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97710.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97711.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97712.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97713.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97714.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97715.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97716.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97717.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97718.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97719.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97720.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97721.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97722.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97723.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97724.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97725.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97726.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97727.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97728.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97729.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97730.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97731.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97732.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97733.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97734.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97735.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97736.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97737.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97738.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97739.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97740.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97741.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97742.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97743.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97744.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97745.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97746.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97747.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97748.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97749.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97750.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97751.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97752.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97753.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97754.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97755.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97756.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97757.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97758.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97759.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97760.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97761.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97762.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97763.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97764.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97765.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97766.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97767.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97768.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97769.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97770.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97771.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97772.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97773.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97774.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97775.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97776.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97777.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97778.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97779.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97780.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97781.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97782.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97783.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97784.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97785.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97786.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97787.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97788.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97789.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97790.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97791.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97792.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97793.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97794.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97795.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97796.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97797.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97798.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97799.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97800.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97801.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97802.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97803.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97804.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97805.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97806.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97807.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97808.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97809.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97810.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97811.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97812.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97813.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97814.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97815.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97816.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97817.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97818.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97819.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97820.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97821.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97822.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97823.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97824.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97825.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97826.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97827.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97828.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97829.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97830.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97831.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97832.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97833.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97834.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97835.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97836.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97837.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97838.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97839.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97840.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97841.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97842.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97843.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97844.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97845.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97846.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97847.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97848.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97849.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97850.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97851.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97852.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97853.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97854.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97855.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97856.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97857.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97858.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97859.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97860.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97861.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97862.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97863.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97864.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97865.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97866.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97867.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97868.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97869.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97870.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97871.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97872.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97873.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97874.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97875.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97876.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97877.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97878.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97879.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97880.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97881.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97882.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97883.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97884.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97885.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97886.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97887.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97888.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97889.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97890.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97891.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97892.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97893.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97894.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97895.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97896.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 97897.
